C_TERRITOIRE_ID;C_LBLTERRITOIRE;C_DEPARTEMENT_ID;C_LBLDEPARTEMENT;C_REGION_ID;C_LBLREGION;TX_ACCESM6;TX_PRESEMPM6;TX_ACCESM6_D;TX_PRESEMPM6_D;DELTA_TX_ACCESM6;DELTA_TX_PRESEMPM6;TERRITOIRE_PROCHE1;TERRITOIRE_PROCHE2;TERRITOIRE_PROCHE3;TERRITOIRE_PROCHE4;TERRITOIRE_PROCHE5;TERRITOIRE_PROCHE6;TERRITOIRE_PROCHE7;TERRITOIRE_PROCHE8;TERRITOIRE_PROCHE9;TERRITOIRE_PROCHE10
CLPE47003;VILLENEUVE-SUR-LOT;47;LOT-ET-GARONNE;75;NOUVELLE-AQUITAINE;0.3383077153;0.2184535357;0.3340987632;0.2204791354;0.0042089521;-0.0020256;CLPE29002;CLPE89001;CLPE28001;CLPE61001;CLPE02001;CLPE03003;CLPE24003;CLPE24001;CLPE61002;CLPE84004
CLPE48001;NORD LOZÈRE;48;LOZÈRE;76;OCCITANIE;0.3859517271;0.2642867466;0.3702126527;0.2470590303;0.0157390745;0.0172277164;CLPE32002;CLPE15001;CLPE15003;CLPE19002;CLPE17003;CLPE12003;CLPE65002;CLPE52002;CLPE24004;CLPE17002
CLPE48002;SUD LOZÈRE;48;LOZÈRE;76;OCCITANIE;0.3521552119;0.2254964766;0.3963941752;0.2626168486;-0.044238963;-0.037120372;CLPE24004;CLPE15003;CLPE48001;CLPE65002;CLPE07002;CLPE46003;CLPE15002;CLPE38001;CLPE05001;CLPE04001
CLPE49001;ANGERS;49;MAINE-ET-LOIRE;52;PAYS DE LA LOIRE;0.3901574364;0.2546602933;0.3636280133;0.2445740438;0.0265294232;0.0100862496;CLPE14002;CLPE37004;CLPE29001;CLPE22002;CLPE41001;CLPE45003;CLPE44001;CLPE50002;CLPE72001;CLPE73002
CLPE49002;CHOLET;49;MAINE-ET-LOIRE;52;PAYS DE LA LOIRE;0.4383759607;0.3034941549;0.4170009646;0.2854535735;0.0213749961;0.0180405814;CLPE35004;CLPE44004;CLPE53003;CLPE44003;CLPE42002;CLPE44002;CLPE67002;CLPE85004;CLPE79001;CLPE53002
CLPE49003;SAUMUR;49;MAINE-ET-LOIRE;52;PAYS DE LA LOIRE;0.4076427659;0.2612107335;0.3816232148;0.2518465025;0.026019551;0.009364231;CLPE16002;CLPE47002;CLPE26003;CLPE37002;CLPE29004;CLPE72003;CLPE79003;CLPE47001;CLPE33007;CLPE37001
CLPE49004;SEGRÉ;49;MAINE-ET-LOIRE;52;PAYS DE LA LOIRE;0.4204791523;0.2829532366;0.4107449903;0.2774294584;0.0097341619;0.0055237782;CLPE44002;CLPE79001;CLPE85004;CLPE53003;CLPE35004;CLPE42002;CLPE37002;CLPE49003;CLPE16002;CLPE44004
CLPE50001;CENTRE MANCHE;50;MANCHE;28;NORMANDIE;0.3742586648;0.2525618006;0.3797569199;0.2535518113;-0.005498255;-0.000990011;CLPE39002;CLPE79002;CLPE71005;CLPE40001;CLPE47001;CLPE41001;CLPE85004;CLPE79001;CLPE19001;CLPE50003
CLPE50002;COTENTIN;50;MANCHE;28;NORMANDIE;0.3698023923;0.2558121194;0.3760937171;0.2513436767;-0.006291325;0.0044684426;CLPE71002;CLPE41001;CLPE68002;CLPE01002;CLPE67004;CLPE22002;CLPE49001;CLPE38003;CLPE68005;CLPE42003
CLPE50003;SUD MANCHE;50;MANCHE;28;NORMANDIE;0.3630374046;0.2429736041;0.3858012694;0.2617739258;-0.022763865;-0.018800322;CLPE40001;CLPE22003;CLPE22001;CLPE14001;CLPE22002;CLPE19001;CLPE14003;CLPE29003;CLPE12002;CLPE56002
CLPE51001;CHÂLONS-EN-CHAMPAGNE;51;MARNE;44;GRAND EST;0.3358624819;0.2157758998;0.3183689145;0.21240289;0.0174935674;0.0033730098;CLPE18001;CLPE62001;CLPE82002;CLPE16001;CLPE57003;CLPE58004;CLPE60003;CLPE72001;CLPE52003;CLPE62007
CLPE51002;EPERNAY;51;MARNE;44;GRAND EST;0.4191481123;0.2638141336;0.4050880943;0.2695896577;0.014060018;-0.005775524;CLPE16002;CLPE21001;CLPE37002;CLPE49003;CLPE53003;CLPE26003;CLPE29004;CLPE49004;CLPE49002;CLPE51004
CLPE51003;REIMS;51;MARNE;44;GRAND EST;0.328091623;0.2110624158;0.3259481855;0.2158773137;0.0021434375;-0.004814898;CLPE76004;CLPE38002;CLPE34003;CLPE69M02;CLPE42001;CLPE67005;CLPE21003;CLPE28002;CLPE60004;CLPE37004
CLPE51004;SÉZANNE;51;MARNE;44;GRAND EST;0.3658647777;0.234605134;0.3689307583;0.2411551076;-0.003065981;-0.006549974;CLPE17001;CLPE10001;CLPE71004;CLPE37002;CLPE33007;CLPE26003;CLPE41002;CLPE61002;CLPE29002;CLPE56002
CLPE51005;VITRY-LE-FRANÇOIS;51;MARNE;44;GRAND EST;0.3215498357;0.2133351588;0.3213914429;0.2166254645;0.0001583929;-0.003290306;CLPE70002;CLPE80001;CLPE52003;CLPE80004;CLPE57003;CLPE80003;CLPE71001;CLPE51001;CLPE88002;CLPE62007
CLPE52001;CHAUMONT;52;HAUTE-MARNE;44;GRAND EST;0.3284277063;0.2179787208;0.3160199625;0.2084148848;0.0124077438;0.009563836;CLPE65003;CLPE36001;CLPE03002;CLPE57003;CLPE19003;CLPE09003;CLPE55001;CLPE28004;CLPE89002;CLPE88001
CLPE52002;LANGRES;52;HAUTE-MARNE;44;GRAND EST;0.3605112705;0.2494082517;0.3552880273;0.2351711188;0.0052232432;0.0142371329;CLPE79003;CLPE15001;CLPE32002;CLPE86002;CLPE87003;CLPE70001;CLPE19002;CLPE71003;CLPE19001;CLPE19003
CLPE52003;SAINT-DIZIER;52;HAUTE-MARNE;44;GRAND EST;0.2858580194;0.1897143234;0.3158504357;0.2107434864;-0.029992416;-0.021029163;CLPE51005;CLPE71001;CLPE80001;CLPE70002;CLPE51001;CLPE18001;CLPE36001;CLPE62003;CLPE88001;CLPE57003
CLPE53001;MAYENNE CENTRE;53;MAYENNE;52;PAYS DE LA LOIRE;0.4047625063;0.2785497726;0.3912089223;0.2647504522;0.013553584;0.0137993204;CLPE85001;CLPE86003;CLPE17002;CLPE29001;CLPE35004;CLPE79002;CLPE50001;CLPE73002;CLPE56003;CLPE44003
CLPE53002;MAYENNE NORD;53;MAYENNE;52;PAYS DE LA LOIRE;0.3723932941;0.2518007108;0.3890520551;0.2646202411;-0.016658761;-0.01281953;CLPE35004;CLPE42002;CLPE56002;CLPE72002;CLPE37002;CLPE50001;CLPE53003;CLPE76003;CLPE35001;CLPE22001
CLPE53003;MAYENNE SUD;53;MAYENNE;52;PAYS DE LA LOIRE;0.4328790071;0.3001091398;0.4150707597;0.2833064069;0.0178082474;0.016802733;CLPE44004;CLPE35004;CLPE44002;CLPE49002;CLPE53002;CLPE42002;CLPE85004;CLPE79001;CLPE49004;CLPE21001
CLPE54001;BRIEY - LONGWY;54;MEURTHE-ET-MOSELLE;44;GRAND EST;0.2596702813;0.1610084109;0.2879512035;0.1885599685;-0.028280922;-0.027551558;CLPE57001;CLPE57005;CLPE54002;CLPE02002;CLPE10002;CLPE59001;CLPE62004;CLPE18003;CLPE02004;CLPE55002
CLPE54002;LUNÉVILLE;54;MEURTHE-ET-MOSELLE;44;GRAND EST;0.2807390166;0.1893657259;0.2802560468;0.183105993;0.0004829698;0.0062597329;CLPE02002;CLPE57001;CLPE59001;CLPE02004;CLPE54001;CLPE55002;CLPE03001;CLPE88004;CLPE57005;CLPE62004
CLPE54003;NANCY - PONT-À-MOUSSON;54;MEURTHE-ET-MOSELLE;44;GRAND EST;0.2822996791;0.1880837021;0.3071954124;0.2018364191;-0.024895733;-0.013752717;CLPE57002;CLPE76004;CLPE80002;CLPE59004;CLPE90001;CLPE42001;CLPE68003;CLPE25001;CLPE84002;CLPE51003
CLPE54004;TOUL;54;MEURTHE-ET-MOSELLE;44;GRAND EST;0.3178144043;0.215054782;0.3181187582;0.2114249528;-0.000304354;0.0036298292;CLPE88001;CLPE57003;CLPE70002;CLPE81003;CLPE82002;CLPE18001;CLPE68005;CLPE58004;CLPE51001;CLPE24003
CLPE55001;NORD MEUSE;55;MEUSE;44;GRAND EST;0.2808043268;0.1913222142;0.3075320497;0.2028780909;-0.026727723;-0.011555877;CLPE55002;CLPE88001;CLPE09003;CLPE65003;CLPE03002;CLPE81003;CLPE52001;CLPE11001;CLPE36001;CLPE70002
CLPE55002;SUD MEUSE;55;MEUSE;44;GRAND EST;0.2971838238;0.1977528683;0.2931096783;0.1956301276;0.0040741455;0.0021227408;CLPE88001;CLPE70002;CLPE03002;CLPE81003;CLPE88004;CLPE88002;CLPE71001;CLPE02002;CLPE18002;CLPE55001
CLPE56001;AURAY - VANNES;56;MORBIHAN;53;BRETAGNE;0.4150619212;0.2861095615;0.4080771097;0.2776593133;0.0069848115;0.0084502483;CLPE35003;CLPE44003;CLPE22001;CLPE29003;CLPE17002;CLPE40003;CLPE85003;CLPE56003;CLPE64003;CLPE14003
CLPE56002;CENTRE BRETAGNE;56;MORBIHAN;53;BRETAGNE;0.4073419748;0.2745168099;0.3696954539;0.2481580796;0.0376465209;0.0263587304;CLPE41002;CLPE35001;CLPE14004;CLPE86001;CLPE39001;CLPE01004;CLPE26003;CLPE40001;CLPE01002;CLPE53002
CLPE56003;LORIENT;56;MORBIHAN;53;BRETAGNE;0.3760423205;0.2485990317;0.3725873617;0.2509958364;0.0034549587;-0.002396805;CLPE29003;CLPE22002;CLPE19001;CLPE29001;CLPE79002;CLPE64002;CLPE17002;CLPE40001;CLPE17006;CLPE41001
CLPE57001;FORBACH - BOULAY - MOSELLE;57;MOSELLE;44;GRAND EST;0.2715634289;0.1789971693;0.2761947603;0.1798912512;-0.004631331;-0.000894082;CLPE54001;CLPE59001;CLPE02002;CLPE54002;CLPE57005;CLPE08004;CLPE62004;CLPE02004;CLPE02003;CLPE08001
CLPE57002;METZ;57;MOSELLE;44;GRAND EST;0.3147460709;0.2085425682;0.2997103865;0.1971294945;0.0150356843;0.0114130737;CLPE54003;CLPE88001;CLPE10003;CLPE57005;CLPE90001;CLPE80002;CLPE68003;CLPE42001;CLPE76004;CLPE60003
CLPE57003;SARREBOURG - CHÂTEAU - SALINS;57;MOSELLE;44;GRAND EST;0.3346091058;0.2309087611;0.3222715293;0.2141885891;0.0123375765;0.016720172;CLPE54004;CLPE51001;CLPE82002;CLPE70002;CLPE18001;CLPE70003;CLPE51005;CLPE24003;CLPE63003;CLPE88001
CLPE57004;SARREGUEMINES;57;MOSELLE;44;GRAND EST;0.2843080173;0.1920436543;0.2941266472;0.1956856031;-0.00981863;-0.003641949;CLPE88004;CLPE71001;CLPE02004;CLPE70002;CLPE55002;CLPE03001;CLPE90001;CLPE88001;CLPE45002;CLPE03003
CLPE57005;THIONVILLE;57;MOSELLE;44;GRAND EST;0.3014650157;0.1841802178;0.2828085526;0.1862093466;0.0186564631;-0.002029129;CLPE57002;CLPE54001;CLPE57001;CLPE90001;CLPE54002;CLPE88001;CLPE02004;CLPE68003;CLPE02002;CLPE03001
CLPE58001;CHÂTEAU-CHINON;58;NIÈVRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3019180677;0.1984963296;0.3243137196;0.2122460195;-0.022395652;-0.01374969;CLPE36003;CLPE21004;CLPE23001;CLPE12001;CLPE24002;CLPE31003;CLPE87001;CLPE58003;CLPE17005;CLPE46003
CLPE58002;CLAMECY;58;NIÈVRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.258634013;0.1688165012;0.2885117702;0.1898249664;-0.029877757;-0.021008465;CLPE18002;CLPE11002;CLPE23001;CLPE55002;CLPE18003;CLPE21004;CLPE03003;CLPE30003;CLPE54002;CLPE36002
CLPE58003;COSNE-COURS-SUR-LOIRE;58;NIÈVRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3079485959;0.2002617801;0.3194107687;0.2101544351;-0.011462173;-0.009892655;CLPE23001;CLPE61002;CLPE24003;CLPE21004;CLPE36003;CLPE71003;CLPE63002;CLPE03003;CLPE89001;CLPE71001
CLPE58004;NEVERS;58;NIÈVRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2855985778;0.1884670811;0.3226314358;0.214100921;-0.037032858;-0.02563384;CLPE18001;CLPE61003;CLPE24003;CLPE16001;CLPE71001;CLPE76002;CLPE88001;CLPE89001;CLPE82002;CLPE60003
CLPE59001;CAMBRAI;59;NORD;32;HAUTS-DE-FRANCE;0.2832980723;0.1900970611;0.2746431124;0.1813038825;0.00865496;0.0087931785;CLPE02002;CLPE02003;CLPE62004;CLPE57001;CLPE02004;CLPE59002;CLPE59006;CLPE54002;CLPE02005;CLPE08004
CLPE59002;DOUAI;59;NORD;32;HAUTS-DE-FRANCE;0.2982159216;0.1963844852;0.2750793688;0.1818450681;0.0231365528;0.0145394171;CLPE59006;CLPE59001;CLPE62005;CLPE62002;CLPE02003;CLPE62004;CLPE02002;CLPE57001;CLPE02004;CLPE08004
CLPE59003;DUNKERQUE;59;NORD;32;HAUTS-DE-FRANCE;0.3128691639;0.2101549525;0.307539601;0.2061828667;0.0053295629;0.0039720858;CLPE76002;CLPE62003;CLPE80002;CLPE62007;CLPE62002;CLPE72001;CLPE60003;CLPE76001;CLPE58004;CLPE60001
CLPE59004;LILLE METROPOLE;59;NORD;32;HAUTS-DE-FRANCE;0.28996335;0.1912864339;0.3048502359;0.2026911603;-0.014886886;-0.011404726;CLPE67005;CLPE54003;CLPE13004;CLPE51003;CLPE76004;CLPE95001;CLPE77004;CLPE60004;CLPE77005;CLPE68003
CLPE59005;SAMBRE - AVESNOIS;59;NORD;32;HAUTS-DE-FRANCE;0.2513069553;0.1665659632;0.2685547406;0.1768533527;-0.017247785;-0.01028739;CLPE59006;CLPE08004;CLPE59001;CLPE08001;CLPE57001;CLPE59002;CLPE02003;CLPE62004;CLPE02002;CLPE02005
CLPE59006;VALENCIENNES;59;NORD;32;HAUTS-DE-FRANCE;0.2604038174;0.1716705434;0.2715298021;0.1789948562;-0.011125985;-0.007324313;CLPE59002;CLPE02003;CLPE59005;CLPE59001;CLPE08004;CLPE57001;CLPE08001;CLPE62004;CLPE02002;CLPE62005
CLPE60001;BEAUVAIS;60;OISE;32;HAUTS-DE-FRANCE;0.3060267908;0.2062025056;0.3205302753;0.2165676828;-0.014503485;-0.010365177;CLPE60003;CLPE27002;CLPE28003;CLPE28002;CLPE60004;CLPE13003;CLPE76004;CLPE76002;CLPE89003;CLPE27003
CLPE60002;CLERMONT;60;OISE;32;HAUTS-DE-FRANCE;0.3297825122;0.2256788928;0.3375743077;0.2236834222;-0.007791795;0.0019954706;CLPE60001;CLPE27003;CLPE27001;CLPE38003;CLPE31001;CLPE60003;CLPE54004;CLPE68005;CLPE28002;CLPE42003
CLPE60003;COMPIEGNE;60;OISE;32;HAUTS-DE-FRANCE;0.3256344541;0.2204211956;0.3188390248;0.2127993401;0.0067954293;0.0076218555;CLPE60001;CLPE28002;CLPE13003;CLPE76002;CLPE27002;CLPE16001;CLPE76004;CLPE42001;CLPE72001;CLPE26001
CLPE60004;SENLIS;60;OISE;32;HAUTS-DE-FRANCE;0.3216340599;0.2193368976;0.3203946954;0.216335844;0.0012393645;0.0030010535;CLPE60001;CLPE13003;CLPE27002;CLPE76004;CLPE28002;CLPE77004;CLPE69M02;CLPE28003;CLPE60003;CLPE77001
CLPE61001;ARGENTAN - FLERS;61;ORNE;28;NORMANDIE;0.3202241189;0.2164741634;0.3399289161;0.2222645464;-0.019704797;-0.005790383;CLPE76001;CLPE89001;CLPE14004;CLPE28001;CLPE45001;CLPE42003;CLPE02001;CLPE18001;CLPE41003;CLPE27001
CLPE61002;VIMOUTIERS - L'AIGLE - MORTAGNE;61;ORNE;28;NORMANDIE;0.3114482968;0.2072832107;0.3304790042;0.2195593048;-0.019030707;-0.012276094;CLPE41003;CLPE28001;CLPE21004;CLPE61001;CLPE58003;CLPE16003;CLPE71004;CLPE37003;CLPE76003;CLPE17005
CLPE61003;PAYS D'ALENÇON ET D'ANDAINE;61;ORNE;28;NORMANDIE;0.2952736676;0.1959775894;0.3184832865;0.2106771168;-0.023209619;-0.014699527;CLPE18001;CLPE24003;CLPE58004;CLPE61001;CLPE81001;CLPE16001;CLPE25001;CLPE89001;CLPE70003;CLPE43002
CLPE61003;PAYS D'ALENÇON ET D'ANDAINE;61;ORNE;52;PAYS DE LA LOIRE;0.411136108;0.275871766;0.3184832865;0.2106771168;0.0926528215;0.0651946492;CLPE18001;CLPE24003;CLPE58004;CLPE61001;CLPE81001;CLPE16001;CLPE25001;CLPE89001;CLPE70003;CLPE43002
CLPE62001;ARRAS;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.3361314781;0.2267017997;0.3359315955;0.2237351865;0.0001998826;0.0029666132;CLPE51001;CLPE79002;CLPE62006;CLPE57003;CLPE62007;CLPE24003;CLPE18001;CLPE40001;CLPE47001;CLPE82002
CLPE62002;BÉTHUNE;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.2840813074;0.1914598375;0.2962291107;0.1971010589;-0.012147803;-0.005641221;CLPE62005;CLPE59003;CLPE62003;CLPE62007;CLPE59002;CLPE62004;CLPE02004;CLPE80002;CLPE59001;CLPE76002
CLPE62003;BOULOGNE;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.2963260483;0.195627639;0.302597123;0.2040075185;-0.006271075;-0.00837988;CLPE59003;CLPE80002;CLPE76002;CLPE62007;CLPE62002;CLPE52003;CLPE76001;CLPE80001;CLPE88001;CLPE58004
CLPE62004;CALAIS;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.2771242437;0.1858488265;0.2856085313;0.1882485256;-0.008484288;-0.002399699;CLPE59001;CLPE02002;CLPE57001;CLPE02003;CLPE62002;CLPE54002;CLPE59002;CLPE62003;CLPE02004;CLPE57005
CLPE62005;LENS;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.2742891163;0.1794464714;0.2900806461;0.1934028567;-0.01579153;-0.013956385;CLPE62002;CLPE59002;CLPE62003;CLPE62004;CLPE59003;CLPE62007;CLPE80002;CLPE59001;CLPE59006;CLPE02002
CLPE62006;MONTREUIL;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.3319456275;0.2268599057;0.3383090127;0.2262635825;-0.006363385;0.0005963232;CLPE24003;CLPE80001;CLPE62001;CLPE84003;CLPE57003;CLPE19001;CLPE82002;CLPE81001;CLPE24001;CLPE18001
CLPE62007;SAINT-OMER;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.296145686;0.1991071429;0.314211923;0.2112673123;-0.018066237;-0.012160169;CLPE59003;CLPE62003;CLPE80001;CLPE62002;CLPE51001;CLPE70002;CLPE80003;CLPE76002;CLPE62001;CLPE52003
CLPE63001;CLERMONT MÉTROPOLE;63;PUY-DE-DÔME;84;AUVERGNE-RHÔNE-ALPES;0.3243291546;0.2133860056;0.3328158382;0.2192571747;-0.008486684;-0.005871169;CLPE21003;CLPE14002;CLPE25001;CLPE37004;CLPE33003;CLPE31004;CLPE38002;CLPE34003;CLPE76004;CLPE87002
CLPE63002;LIVRADOIS FOREZ;63;PUY-DE-DÔME;84;AUVERGNE-RHÔNE-ALPES;0.326772314;0.2117494436;0.3253571411;0.2159002673;0.0014151729;-0.004150824;CLPE81003;CLPE63003;CLPE70002;CLPE03003;CLPE71001;CLPE88002;CLPE81002;CLPE23001;CLPE82002;CLPE17005
CLPE63003;RIOM LIMAGNE COMBRAILLES;63;PUY-DE-DÔME;84;AUVERGNE-RHÔNE-ALPES;0.3604830062;0.2400228449;0.3544260905;0.2336479752;0.0060569157;0.0063748696;CLPE42003;CLPE63004;CLPE63002;CLPE81002;CLPE82002;CLPE33005;CLPE27001;CLPE72002;CLPE71004;CLPE24003
CLPE63004;SANCY VAL D'ALLIER;63;PUY-DE-DÔME;84;AUVERGNE-RHÔNE-ALPES;0.380588041;0.2566369343;0.3730057817;0.2491728759;0.0075822593;0.0074640584;CLPE22003;CLPE63003;CLPE64001;CLPE17006;CLPE19001;CLPE40001;CLPE71004;CLPE33005;CLPE37003;CLPE29003
CLPE64001;OLORON-SAINTE-MARIE;64;PYRÉNÉES-ATLANTIQUES;75;NOUVELLE-AQUITAINE;0.3882901188;0.2567030346;0.3509736887;0.2319772458;0.0373164301;0.0247257888;CLPE63004;CLPE43001;CLPE32002;CLPE86002;CLPE22003;CLPE71003;CLPE24001;CLPE65002;CLPE46002;CLPE24002
CLPE64002;PAU;64;PYRÉNÉES-ATLANTIQUES;75;NOUVELLE-AQUITAINE;0.3277459097;0.2176219521;0.3808709163;0.2562333965;-0.053125007;-0.038611444;CLPE40001;CLPE73002;CLPE19001;CLPE41001;CLPE29003;CLPE56003;CLPE01002;CLPE22002;CLPE29001;CLPE79002
CLPE64003;PAYS BASQUE;64;PYRÉNÉES-ATLANTIQUES;75;NOUVELLE-AQUITAINE;0.4081057386;0.2780711031;0.4031236952;0.2748941956;0.0049820434;0.0031769075;CLPE17002;CLPE56001;CLPE33001;CLPE35003;CLPE40003;CLPE12002;CLPE29003;CLPE74001;CLPE83002;CLPE73002
CLPE65001;ARGELÈS GAZOST;65;HAUTES-PYRÉNÉES;76;OCCITANIE;0.4693325477;0.3360295693;0.3916442197;0.2617720892;0.077688328;0.0742574801;CLPE24004;CLPE48001;CLPE17003;CLPE65002;CLPE40002;CLPE83002;CLPE48002;CLPE40003;CLPE07002;CLPE05001
CLPE65002;BAGNÈRES DE BIGORRE;65;HAUTES-PYRÉNÉES;76;OCCITANIE;0.3840002084;0.2434354486;0.3786453634;0.2540966585;0.005354845;-0.01066121;CLPE64001;CLPE04001;CLPE17003;CLPE32002;CLPE22003;CLPE43001;CLPE40003;CLPE29003;CLPE24004;CLPE07002
CLPE65003;TARBES;65;HAUTES-PYRÉNÉES;76;OCCITANIE;0.31165525;0.2076328239;0.3093175085;0.2023131555;0.0023377415;0.0053196684;CLPE81001;CLPE09003;CLPE11001;CLPE81003;CLPE03002;CLPE36001;CLPE88001;CLPE58004;CLPE82002;CLPE24003
CLPE66001;CÉRET;66;PYRÉNÉES-ORIENTALES;76;OCCITANIE;0.3390552423;0.2291198037;0.3331961403;0.2199218051;0.005859102;0.0091979986;CLPE11003;CLPE07002;CLPE34001;CLPE84004;CLPE31003;CLPE30002;CLPE04001;CLPE66003;CLPE30001;CLPE24001
CLPE66002;PERPIGNAN;66;PYRÉNÉES-ORIENTALES;76;OCCITANIE;0.2753874094;0.1796701292;0.3089122148;0.2020536327;-0.033524805;-0.022383504;CLPE30001;CLPE34001;CLPE11003;CLPE84002;CLPE45002;CLPE68003;CLPE10003;CLPE11001;CLPE80002;CLPE42001
CLPE66003;PRADES;66;PYRÉNÉES-ORIENTALES;76;OCCITANIE;0.3473135002;0.2176917674;0.3495279734;0.2307466903;-0.002214473;-0.013054923;CLPE07002;CLPE04001;CLPE66001;CLPE31003;CLPE65002;CLPE24001;CLPE11003;CLPE84003;CLPE07003;CLPE64001
CLPE67001;HAGUENAU - WISSEMBOURG;67;BAS-RHIN;44;GRAND EST;0.3416788887;0.2351329662;0.3656034961;0.2456575815;-0.023924607;-0.010524615;CLPE68005;CLPE67003;CLPE67004;CLPE71002;CLPE38003;CLPE27003;CLPE42003;CLPE68002;CLPE28002;CLPE26001
CLPE67002;MOLSHEIM;67;BAS-RHIN;44;GRAND EST;0.4101873668;0.2792924193;0.397705941;0.2695605009;0.0124814257;0.0097319184;CLPE67004;CLPE42002;CLPE67003;CLPE35004;CLPE44003;CLPE37001;CLPE69D02;CLPE22001;CLPE35001;CLPE01004
CLPE67003;SAVERNE;67;BAS-RHIN;44;GRAND EST;0.3709004982;0.2589816529;0.3712275618;0.2461025646;-0.000327064;0.0128790883;CLPE67004;CLPE67001;CLPE68005;CLPE27001;CLPE38003;CLPE67002;CLPE42003;CLPE01002;CLPE22002;CLPE69D02
CLPE67004;SÉLESTAT - ERSTEIN;67;BAS-RHIN;44;GRAND EST;0.3964876931;0.2608549642;0.3794160927;0.2576064443;0.0170716004;0.00324852;CLPE67003;CLPE67002;CLPE38003;CLPE69D02;CLPE01002;CLPE67001;CLPE01004;CLPE68005;CLPE68002;CLPE50002
CLPE67005;STRASBOURG;67;BAS-RHIN;44;GRAND EST;0.3061654068;0.2024177663;0.3180346558;0.2105940227;-0.011869249;-0.008176256;CLPE51003;CLPE59004;CLPE13004;CLPE34003;CLPE69M02;CLPE95001;CLPE38002;CLPE69M05;CLPE77001;CLPE21003
CLPE68001;ALTKIRCH;68;HAUT-RHIN;44;GRAND EST;0.330690444;0.2158677342;0.325065975;0.2198396379;0.005624469;-0.003971904;CLPE68005;CLPE67001;CLPE70002;CLPE57004;CLPE54004;CLPE28003;CLPE03003;CLPE42003;CLPE89001;CLPE76001
CLPE68002;COLMAR;68;HAUT-RHIN;44;GRAND EST;0.3747047658;0.2443307783;0.3678850231;0.2479013542;0.0068197427;-0.003570576;CLPE01002;CLPE50002;CLPE67001;CLPE71002;CLPE38003;CLPE14002;CLPE28002;CLPE67004;CLPE37004;CLPE68005
CLPE68003;MULHOUSE;68;HAUT-RHIN;44;GRAND EST;0.2871056041;0.1856074078;0.3026954676;0.1999336434;-0.015589864;-0.014326236;CLPE90001;CLPE42001;CLPE45002;CLPE84002;CLPE57002;CLPE02004;CLPE27002;CLPE66002;CLPE13003;CLPE54003
CLPE68004;SAINT-LOUIS;68;HAUT-RHIN;44;GRAND EST;0.2799363604;0.1592394441;0.3029532337;0.1946305908;-0.023016873;-0.035391147;CLPE68003;CLPE01003;CLPE74003;CLPE57005;CLPE90001;CLPE54001;CLPE28003;CLPE45002;CLPE57004;CLPE02004
CLPE68005;THANN - GUEBWILLER;68;HAUT-RHIN;44;GRAND EST;0.3588209859;0.2355025464;0.3586441196;0.2423853116;0.0001768663;-0.006882765;CLPE67001;CLPE42003;CLPE67003;CLPE67004;CLPE71002;CLPE68002;CLPE18001;CLPE50002;CLPE26001;CLPE76001
CLPE69D01;RHÔNE NORD;69D;NOUVEAU RHÔNE;84;AUVERGNE-RHÔNE-ALPES;0.3851371386;0.2609525574;0.3867964791;0.2605711676;-0.00165934;0.0003813898;CLPE69D02;CLPE01002;CLPE73002;CLPE38003;CLPE01004;CLPE68002;CLPE71005;CLPE67004;CLPE22002;CLPE69D04
CLPE69D02;RHÔNE OUEST;69D;NOUVEAU RHÔNE;84;AUVERGNE-RHÔNE-ALPES;0.3903731295;0.259151628;0.38966704;0.267367096;0.0007060895;-0.008215468;CLPE69D01;CLPE67004;CLPE69D03;CLPE73002;CLPE01001;CLPE22001;CLPE14001;CLPE67003;CLPE69D04;CLPE01002
CLPE69D03;RHÔNE SUD 1;69D;NOUVEAU RHÔNE;84;AUVERGNE-RHÔNE-ALPES;0.4022644734;0.2790495128;0.386081995;0.2636942479;0.0161824784;0.0153552648;CLPE33002;CLPE69D04;CLPE69D02;CLPE01001;CLPE31002;CLPE69D01;CLPE73002;CLPE74001;CLPE42002;CLPE01002
CLPE69D04;RHÔNE SUD 2;69D;NOUVEAU RHÔNE;84;AUVERGNE-RHÔNE-ALPES;0.3646562073;0.2586827835;0.3901522854;0.2651425947;-0.025496078;-0.006459811;CLPE33002;CLPE69D03;CLPE01001;CLPE31002;CLPE69D02;CLPE69D01;CLPE73002;CLPE67004;CLPE74001;CLPE38003
CLPE69M01;LES PORTES DU SUD;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.2901956224;0.1910745764;0.3108539973;0.2066992292;-0.020658375;-0.015624653;CLPE69M05;CLPE77001;CLPE68003;CLPE91001;CLPE67005;CLPE60004;CLPE69M02;CLPE42001;CLPE59004;CLPE51003
